enderecos,lon,lat,endereco
"Alameda Engenheiro BeltrÃ£o, 1280 - Vila Guaira, Goioerê - PR, 87360-000",-122.2821855,37.7798721,"Alameda Engenheiro BeltrÃ£o, 1280 - Vila Guaira, Goioerê - PR, 87360-000"
"Avenida MARCELINO ROLLON, 337 - CENTRO, Guaíra - PR, 85980-000",-54.2605003,-24.086246,"Avenida MARCELINO ROLLON, 337 - CENTRO, Guaíra - PR, 85980-000"
"Rua Ernesto Alves, 10 - CENTRO, Guamiranga - PR, 84435-000",-50.81244599999999,-25.1923538,"Rua Ernesto Alves, 10 - CENTRO, Guamiranga - PR, 84435-000"
"Avenida Abilon de Souza Naves, 358 - Centro, Guaraniaçu - PR, 85400-000",-52.86658139999999,-25.1006998,"Avenida Abilon de Souza Naves, 358 - Centro, Guaraniaçu - PR, 85400-000"
"Rua CapitÃ£o Frederico Virmond, 2021 - centro, Guarapuava - PR, 85010-100",-51.4643723,-25.3945197,"Rua CapitÃ£o Frederico Virmond, 2021 - centro, Guarapuava - PR, 85010-100"
"Avenida CURITIBA, 890 - CENTRO, Guaratuba - PR, 83280-000",-48.569817,-25.889954,"Avenida CURITIBA, 890 - CENTRO, Guaratuba - PR, 83280-000"
"Rua ERASMO BRAGA, 40 - VILA ESPERANÃ‡A, Ibaiti - PR, 84900-000",-50.1853085,-23.8404525,"Rua ERASMO BRAGA, 40 - VILA ESPERANÃ‡A, Ibaiti - PR, 84900-000"
"Rua JOSE BONIFACIO, 870 - JARDIM PARAISO, Ibiporã - PR, 86200-000",-51.0478996,-23.2635669,"Rua JOSE BONIFACIO, 870 - JARDIM PARAISO, Ibiporã - PR, 86200-000"
"Rua PADRE THOMAZ KANYA, 20 - CENTRO, Imbituva - PR, 84430-000",-50.60959279999999,-25.2307142,"Rua PADRE THOMAZ KANYA, 20 - CENTRO, Imbituva - PR, 84430-000"
"Rua VISCONDE DE GUARAPUAVA, 857 - CENTRO, Inácio Martins - PR, 85155-000",-51.0753382,-25.5726694,"Rua VISCONDE DE GUARAPUAVA, 857 - CENTRO, Inácio Martins - PR, 85155-000"
"Avenida ANTONIO VEIGA MARTINS, 0 - CENTRO, Inajá - PR, 87670-000",-52.19717139999999,-22.7500867,"Avenida ANTONIO VEIGA MARTINS, 0 - CENTRO, Inajá - PR, 87670-000"
"Rua PREFEITO ANTONIO CONSTANT DE OLIVEIRA, 587 - CENTRO, Ipiranga - PR, 84450-000",-50.58401929999999,-25.0256949,"Rua PREFEITO ANTONIO CONSTANT DE OLIVEIRA, 587 - CENTRO, Ipiranga - PR, 84450-000"
"Rua PASTOR NILSON FERREIRA BRAGA, 0 - CENTRO, Iporã - PR, 87560-000",-53.7075161,-24.0013497,"Rua PASTOR NILSON FERREIRA BRAGA, 0 - CENTRO, Iporã - PR, 87560-000"
"Rua Gasparino Blan da Silva, 0 - CENTRO, Irati - PR, 84500-000",-50.6498772,-25.4778762,"Rua Gasparino Blan da Silva, 0 - CENTRO, Irati - PR, 84500-000"
"Rua Otaviano Felix, 829 - Alto da GlÃ³ria, Iretama - PR, 87280-000",-52.0962076,-24.4172302,"Rua Otaviano Felix, 829 - Alto da GlÃ³ria, Iretama - PR, 87280-000"
"Rua Nilo Cairo, 202 - Vila TomÃ©, Itaperuçu - PR, 83560-000",-49.3528621,-25.225908,"Rua Nilo Cairo, 202 - Vila TomÃ©, Itaperuçu - PR, 83560-000"
"Avenida Avenida Souza Naves, 1930 - Centro, Ivaiporã - PR, 86870-000",-51.6676885,-24.2392878,"Avenida Avenida Souza Naves, 1930 - Centro, Ivaiporã - PR, 86870-000"
"Rua serra dourada, 2524 - centro, Ivaté - PR, 87525-000",-53.3731758,-23.4070635,"Rua serra dourada, 2524 - centro, Ivaté - PR, 87525-000"
"Rua 07 DE SETEMBRO, 204 - CENTRO, Jaboti - PR, 84930-000",-50.0746065,-23.7442076,"Rua 07 DE SETEMBRO, 204 - CENTRO, Jaboti - PR, 84930-000"
"Rua Avenida GetÃºlio Vargas, 950 - Centro, Jacarezinho - PR, 86400-000",-49.9712356,-23.1589406,"Rua Avenida GetÃºlio Vargas, 950 - Centro, Jacarezinho - PR, 86400-000"
"Rua AVENIDA MANOEL RIBAS, 61 - CENTRO, Jaguapitã - PR, 86610-000",-51.5330199,-23.1107349,"Rua AVENIDA MANOEL RIBAS, 61 - CENTRO, Jaguapitã - PR, 86610-000"
"Rua Capivari, 384 - CIDADE ALTA, Jaguariaíva - PR, 84200-000",-49.7070291,-24.2511989,"Rua Capivari, 384 - CIDADE ALTA, Jaguariaíva - PR, 84200-000"
"Rua CLEMENTINO PUPIO, 576 - CENTRO, Jandaia do Sul - PR, 86900-000",-51.6433276,-23.6019177,"Rua CLEMENTINO PUPIO, 576 - CENTRO, Jandaia do Sul - PR, 86900-000"
"Rua ANTONIO PADROEIRO, 200 - CONJUNTO JOSÃ‰ PACHUSKI, Jardim Alegre - PR, 86860-000",-51.7889062,-24.1978475,"Rua ANTONIO PADROEIRO, 200 - CONJUNTO JOSÃ‰ PACHUSKI, Jardim Alegre - PR, 86860-000"
"Rua OCTAVIO JOSE KUSS, 369 - CENTRO, Lapa - PR, 83750-000",-49.7218059,-25.7664561,"Rua OCTAVIO JOSE KUSS, 369 - CENTRO, Lapa - PR, 83750-000"
"Rua Departamento pÃºblico, 0 - centro, Laranjal - PR, 85275-000",-52.4711425,-24.8895598,"Rua Departamento pÃºblico, 0 - centro, Laranjal - PR, 85275-000"
"Rua BarÃ£o do Rio Branco, 3170 - SÃ£o Francisco, Laranjeiras do Sul - PR, 85303-130",-52.4095571,-25.3962678,"Rua BarÃ£o do Rio Branco, 3170 - SÃ£o Francisco, Laranjeiras do Sul - PR, 85303-130"
"Rua Nossa Senhora Aparecida, 897 - CENTRO, Lidianópolis - PR, 86865-000",-51.6535862,-24.1033147,"Rua Nossa Senhora Aparecida, 897 - CENTRO, Lidianópolis - PR, 86865-000"
"Rua Gov MoisÃ©s Lupion, 289 - ALTO DA GLÃ“RIA, Loanda - PR, 87900-000",-53.13750229999999,-22.9227358,"Rua Gov MoisÃ©s Lupion, 289 - ALTO DA GLÃ“RIA, Loanda - PR, 87900-000"
"Rua Raposo Tavares, 828 - Vila Larsen 1, Londrina - PR, 86010-580",-51.1594179,-23.3206834,"Rua Raposo Tavares, 828 - Vila Larsen 1, Londrina - PR, 86010-580"
"Avenida RIO DE JANEIRO, 1288 - Ipiranga, Londrina - PR, 86010-150",-51.159132,-23.3203655,"Avenida RIO DE JANEIRO, 1288 - Ipiranga, Londrina - PR, 86010-150"
"Avenida RIO DE JANEIRO, 1560 - CENTRO, Londrina - PR, 86010-150",-51.1590464,-23.3228466,"Avenida RIO DE JANEIRO, 1560 - CENTRO, Londrina - PR, 86010-150"
"Rua DR, MIGUEL VIEIRA FERREIRA, 0 - centro, Luiziana - PR, 87290-000",-52.2746383,-24.2871409,"Rua DR, MIGUEL VIEIRA FERREIRA, 0 - centro, Luiziana - PR, 87290-000"
"Avenida DUQUE DE CAXIAS, 543 - CENTRO, Lunardelli - PR, 86935-000",-51.744388,-24.0812935,"Avenida DUQUE DE CAXIAS, 543 - CENTRO, Lunardelli - PR, 86935-000"
"Rua JOÃƒO GUALBERTO, 158 - Centro, Mallet - PR, 84570-000",-50.8295651,-25.8881682,"Rua JOÃƒO GUALBERTO, 158 - Centro, Mallet - PR, 84570-000"
"Rua GUADALAJARA, 789 - CENTRO, Mamborê - PR, 87340-000",-52.5318879,-24.3119524,"Rua GUADALAJARA, 789 - CENTRO, Mamborê - PR, 87340-000"
"Rua DA SAUDADE, 141 - VILA KNOLL, Mandaguaçu - PR, 87160-000",-52.0973178,-23.3447925,"Rua DA SAUDADE, 141 - VILA KNOLL, Mandaguaçu - PR, 87160-000"
"Avenida FERMINO CORAZZA, 299 - CENTRO, Mandaguari - PR, 86975-000",-51.6780848,-23.5219831,"Avenida FERMINO CORAZZA, 299 - CENTRO, Mandaguari - PR, 86975-000"
"Rua FRANCISCO MANOEL DE OLIVEIRA MENDES, 85 - CENTRO, Mandirituba - PR, 83800-000",-49.3275101,-25.7786263,"Rua FRANCISCO MANOEL DE OLIVEIRA MENDES, 85 - CENTRO, Mandirituba - PR, 83800-000"
"Rua Rua Visconde de Guarapuava, 0 - Centro, Mangueirinha - PR, 85540-000",-52.1746738,-25.9409686,"Rua Rua Visconde de Guarapuava, 0 - Centro, Mangueirinha - PR, 85540-000"
"Rua Fabricio Antonio GetÃºlio, 651 - Centro, Manoel Ribas - PR, 85260-000",-51.664403,-24.518375,"Rua Fabricio Antonio GetÃºlio, 651 - Centro, Manoel Ribas - PR, 85260-000"
"Rua CASTELO BRANCO ESQ, COM GOIAS, 209 - CENTRO, Marechal Cândido Rondon - PR, 85960-000",-7.4964662,39.8197117,"Rua CASTELO BRANCO ESQ, COM GOIAS, 209 - CENTRO, Marechal Cândido Rondon - PR, 85960-000"
"Rua RUA DA CONSOLAÃ‡ÃƒO, 408 - VILA BRASÃLIA, Maria Helena - PR, 87480-000",NA,NA,"Rua RUA DA CONSOLAÃ‡ÃƒO, 408 - VILA BRASÃLIA, Maria Helena - PR, 87480-000"
"Rua Cypriano Parpinelli, 1117 - Centro, Marialva - PR, 86990-000",-51.7950564,-23.4814632,"Rua Cypriano Parpinelli, 1117 - Centro, Marialva - PR, 86990-000"
"Rua santiago lopes jose, 220 - centro, Marilândia do Sul - PR, 86825-000",-51.3106528,-23.745196,"Rua santiago lopes jose, 220 - centro, Marilândia do Sul - PR, 86825-000"
"Avenida Av MarÃ­lia, 2203 - Centro, Mariluz - PR, 87470-000",-53.14639880000001,-23.9914048,"Avenida Av MarÃ­lia, 2203 - Centro, Mariluz - PR, 87470-000"
"Rua FURTADO MENDONÃ‡A, 676 - ZONA 03, Maringá - PR, 87050-250",-51.9194498,-23.4299009,"Rua FURTADO MENDONÃ‡A, 676 - ZONA 03, Maringá - PR, 87050-250"
"Rua Caracas, 110 - Vila Morangueira, Maringá - PR, 87040-010",-51.9239963,-23.4118072,"Rua Caracas, 110 - Vila Morangueira, Maringá - PR, 87040-010"
"Rua Martinho Ramos, 450 - Tabuleiro, Matinhos - PR, 83260-000",-48.5424391,-25.8218196,"Rua Martinho Ramos, 450 - Tabuleiro, Matinhos - PR, 83260-000"
"Rua MATO GROSSO, 1910 - CENTRO, Medianeira - PR, 85884-000",-54.0983877,-25.2999937,"Rua MATO GROSSO, 1910 - CENTRO, Medianeira - PR, 85884-000"
"Rua Dr,Osvaldo Cruz, 555 - Centro, Mercedes - PR, 85998-000",-54.1644812,-24.454704,"Rua Dr,Osvaldo Cruz, 555 - Centro, Mercedes - PR, 85998-000"
"Rua SANTOS DUMONT, 108 - CENTRO, Morretes - PR, 83350-000",-48.8298657,-25.4792801,"Rua SANTOS DUMONT, 108 - CENTRO, Morretes - PR, 83350-000"
"Avenida maringÃ¡, 30 - centro, Nova Esperança - PR, 87600-000",-52.1962649,-23.1852476,"Avenida maringÃ¡, 30 - centro, Nova Esperança - PR, 87600-000"
"Avenida Antonio Ormenze, 375 - Vila Operaria, Nova Londrina - PR, 87970-000",-52.9831633,-22.7596252,"Avenida Antonio Ormenze, 375 - Vila Operaria, Nova Londrina - PR, 87970-000"
"Rua BELO HORIZONTE, 447 - CENTRO, Nova Olímpia - PR, 87490-000",-53.0842333,-23.4751875,"Rua BELO HORIZONTE, 447 - CENTRO, Nova Olímpia - PR, 87490-000"
"Rua GUARANI, 630 - CENTRO, Nova Santa Rosa - PR, 85930-000",-53.9501114,-24.467789,"Rua GUARANI, 630 - CENTRO, Nova Santa Rosa - PR, 85930-000"
"Rua ALEXANDRE MAGNO, 741 - CENTRO, Nova Tebas - PR, 85250-000",-51.94712010000001,-24.4391428,"Rua ALEXANDRE MAGNO, 741 - CENTRO, Nova Tebas - PR, 85250-000"
"Rua Goias, 376 - Centro, Ortigueira - PR, 84350-000",-50.9262966,-24.2129164,"Rua Goias, 376 - Centro, Ortigueira - PR, 84350-000"
"PraÃ§a Dom JoÃ£o VI, 26 - Jardim Brasilia, Paiçandu - PR, 87140-000",-52.0423373,-23.4554707,"PraÃ§a Dom JoÃ£o VI, 26 - Jardim Brasilia, Paiçandu - PR, 87140-000"
"Rua CORONEL JOAO PIMPAO, 615 - CENTRO, Palmas - PR, 85555-000",-51.9883861,-26.4868475,"Rua CORONEL JOAO PIMPAO, 615 - CENTRO, Palmas - PR, 85555-000"
"Rua Luiza Trombini Malucelli, 25 - Centro, Palmeira - PR, 84130-000",-49.9994007,-25.4232043,"Rua Luiza Trombini Malucelli, 25 - Centro, Palmeira - PR, 84130-000"
"Rua Rotary, 177 - Bela vista, Palotina - PR, 85950-000",-53.8398051,-24.2757602,"Rua Rotary, 177 - Bela vista, Palotina - PR, 85950-000"
"Rua VIEIRA DOS SANTOS, 445 - CENTRO HISTORICO, Paranaguá - PR, 83203-050",-48.5133629,-25.5240485,"Rua VIEIRA DOS SANTOS, 445 - CENTRO HISTORICO, Paranaguá - PR, 83203-050"
"Rua Manoel Ribas, 135 - CENTRO, Paranavaí - PR, 87701-000",-52.469259,-23.0854329,"Rua Manoel Ribas, 135 - CENTRO, Paranavaí - PR, 87701-000"
"Rua Guarapuava, 2977 - Centro, Pato Bragado - PR, 85948-000",-54.2241777,-24.6262687,"Rua Guarapuava, 2977 - Centro, Pato Bragado - PR, 85948-000"
"Rua GenuÃ­no Piacentini, 445 - SANTA TEREZINHA, Pato Branco - PR, 85506-220",-52.67738199999999,-26.2412726,"Rua GenuÃ­no Piacentini, 445 - SANTA TEREZINHA, Pato Branco - PR, 85506-220"
"Rua BERNARDINO DE CAMPOS, 750 - CENTRO, Pérola - PR, 87540-000",-53.67941829999999,-23.8008271,"Rua BERNARDINO DE CAMPOS, 750 - CENTRO, Pérola - PR, 87540-000"
"Rua Sete de Setembro, 205 - CENTRO, Pinhais - PR, 83323-270",-49.1879936,-25.4369424,"Rua Sete de Setembro, 205 - CENTRO, Pinhais - PR, 83323-270"
"Rua XV de novembro, 80 - Centro, Pinhão - PR, 85170-000",-51.657518,-25.698426,"Rua XV de novembro, 80 - Centro, Pinhão - PR, 85170-000"
"Rua WILSON ROLIM CARNEIRO, 150 - JARDIM PRIMAVERA, Piraí do Sul - PR, 84240-000",-49.9302567,-24.5321318,"Rua WILSON ROLIM CARNEIRO, 150 - JARDIM PRIMAVERA, Piraí do Sul - PR, 84240-000"
"Rua ANGELO GALI,, 12 - CENTRO, Piraquara - PR, 83301-015",-49.0587238,-25.4412562,"Rua ANGELO GALI,, 12 - CENTRO, Piraquara - PR, 83301-015"
"Rua Arthur Mel, 671 - centro, Pitanga - PR, 85200-000",-51.7576598,-24.7614116,"Rua Arthur Mel, 671 - centro, Pitanga - PR, 85200-000"
"Rua Desembargador Joaquim Ferreira GuimarÃ£es, 21 - Jardim Carvalho, Ponta Grossa - PR, 84015-560",-50.1590988,-25.0820606,"Rua Desembargador Joaquim Ferreira GuimarÃ£es, 21 - Jardim Carvalho, Ponta Grossa - PR, 84015-560"
"Rua Professora Judith Macedo Silveira, 229 - Olarias, Ponta Grossa - PR, 84035-010",-50.1538366,-25.0976339,"Rua Professora Judith Macedo Silveira, 229 - Olarias, Ponta Grossa - PR, 84035-010"
"Rodovia PR 407 Km 19, 19 - Praia de Leste, Pontal do Paraná - PR, 83255-000",-48.4784129,-25.6972557,"Rodovia PR 407 Km 19, 19 - Praia de Leste, Pontal do Paraná - PR, 83255-000"
"Rua RUA RIO GRANDE DO SUL, 303 - CENTRO, Porecatu - PR, 86160-000",-51.3750054,-22.759294,"Rua RUA RIO GRANDE DO SUL, 303 - CENTRO, Porecatu - PR, 86160-000"
"Rua CORONEL JOÃƒO PEDRO MARTINS, 968 - CENTRO, Prudentópolis - PR, 84400-000",-50.9814857,-25.2148729,"Rua CORONEL JOÃƒO PEDRO MARTINS, 968 - CENTRO, Prudentópolis - PR, 84400-000"
"Rua PEDRO CAMBIO CORTIANO, 209 - JARDIM PINHEIROS, Quatro Barras - PR, 83420-000",-49.0658854,-25.3662475,"Rua PEDRO CAMBIO CORTIANO, 209 - JARDIM PINHEIROS, Quatro Barras - PR, 83420-000"
"Rua Alecrim, 1627 - centro, Quedas do Iguaçu - PR, 85460-000",-52.9028575,-25.4541824,"Rua Alecrim, 1627 - centro, Quedas do Iguaçu - PR, 85460-000"
"Rua Rua Maria de Lourdes D, Cardoso, 2015 - centro, Querência do Norte - PR, 87930-000",-53.48483969999999,-23.0902069,"Rua Rua Maria de Lourdes D, Cardoso, 2015 - centro, Querência do Norte - PR, 87930-000"
"Rua Do ExpedicionÃ¡rio, 828 - centro, Quitandinha - PR, 83840-000",-49.4983774,-25.8672866,"Rua Do ExpedicionÃ¡rio, 828 - centro, Quitandinha - PR, 83840-000"
"Avenida Adolfo Stadler, 795 - Alto da Gloria, Rebouças - PR, 84550-000",-50.692803,-25.6134215,"Avenida Adolfo Stadler, 795 - Alto da Gloria, Rebouças - PR, 84550-000"
"Rua RIVADAVIA DA CUNHA, 90 - FERREIRA, Reserva - PR, 84320-000",-50.8438863,-24.6611285,"Rua RIVADAVIA DA CUNHA, 90 - FERREIRA, Reserva - PR, 84320-000"
"Rua XV DE NOVEMBRO,, 150 - CENTRO, Reserva do Iguaçu - PR, 85195-000",-51.9791849,-25.8418958,"Rua XV DE NOVEMBRO,, 150 - CENTRO, Reserva do Iguaçu - PR, 85195-000"
"Rua Professora Maria Tito Ribeiro, 8 - Centro, Rio Azul - PR, 84560-000",-50.7931848,-25.7293215,"Rua Professora Maria Tito Ribeiro, 8 - Centro, Rio Azul - PR, 84560-000"
"Avenida Brasil, 31 - Wosch, Rio Branco do Sul - PR, 83540-000",-49.3068647,-25.188158,"Avenida Brasil, 31 - Wosch, Rio Branco do Sul - PR, 83540-000"
"Rua ANTONIO MARQUES, 305 - SITIO DOS RAUEN, Rio Negro - PR, 83880-000",-49.8133139,-26.080896,"Rua ANTONIO MARQUES, 305 - SITIO DOS RAUEN, Rio Negro - PR, 83880-000"
"Rua SANTA CATARINA, 1431 - CENTRO, Rolândia - PR, 86600-081",-51.365492,-23.3157539,"Rua SANTA CATARINA, 1431 - CENTRO, Rolândia - PR, 86600-081"
"Avenida RIO DE JANEIRO, 479 - CENTRO, Rondon - PR, 87800-000",-52.769665,-23.4150827,"Avenida RIO DE JANEIRO, 479 - CENTRO, Rondon - PR, 87800-000"
"Rua Minas Gerais, 1380 - CENTRO, Santa Helena - PR, 85892-000",-54.3311953,-24.8596686,"Rua Minas Gerais, 1380 - CENTRO, Santa Helena - PR, 85892-000"
"Avenida BRASILIA, 1025 - CENTRO, Santa Tereza do Oeste - PR, 85825-000",-53.6282393,-25.0612664,"Avenida BRASILIA, 1025 - CENTRO, Santa Tereza do Oeste - PR, 85825-000"
"Rua DAS TULIPAS, 396 - SANTA MÃ”NICA, Santa Terezinha de Itaipu - PR, 85875-000",-54.3997229,-25.4430926,"Rua DAS TULIPAS, 396 - SANTA MÃ”NICA, Santa Terezinha de Itaipu - PR, 85875-000"
"Rua Rua Sete de setembro, 922 - centro, Santo Antônio da Platina - PR, 86430-000",-50.0794446,-23.294025,"Rua Rua Sete de setembro, 922 - centro, Santo Antônio da Platina - PR, 86430-000"
"Rua Avenida Percy Schreiner, 144 - Centro, Santo Antônio do Sudoeste - PR, 85710-000",-53.72424669999999,-26.0699063,"Rua Avenida Percy Schreiner, 144 - Centro, Santo Antônio do Sudoeste - PR, 85710-000"
"Avenida SÃ£o JoÃ£o, 0 - centro, São João do Ivaí - PR, 86930-000",-51.8195878,-23.9915595,"Avenida SÃ£o JoÃ£o, 0 - centro, São João do Ivaí - PR, 86930-000"
"Rua BENJAMIM CONSTANT, 5 - CENTRO, São João do Triunfo - PR, 84150-000",-50.297501,-25.6839015,"Rua BENJAMIM CONSTANT, 5 - CENTRO, São João do Triunfo - PR, 84150-000"
"Rua JANIÃ“POLIS, 431 - Cidade Jardim, São José dos Pinhais - PR, 83035-100",-49.2091961,-25.5283075,"Rua JANIÃ“POLIS, 431 - Cidade Jardim, São José dos Pinhais - PR, 83035-100"
"Rua Pedro Effico, 1868 - Prohmann, São Mateus do Sul - PR, 83900-000",-50.3839204,-25.8627,"Rua Pedro Effico, 1868 - Prohmann, São Mateus do Sul - PR, 83900-000"
"Rua WILLY BARTH, 375 - CENTRO, São Miguel do Iguaçu - PR, 85877-000",-54.2402051,-25.349475,"Rua WILLY BARTH, 375 - CENTRO, São Miguel do Iguaçu - PR, 85877-000"
"Rua Recife, 540 - centro, São Pedro do Iguaçu - PR, 85929-000",-53.85847640000001,-24.9319438,"Rua Recife, 540 - centro, São Pedro do Iguaçu - PR, 85929-000"
"Rua Maria OzÃ³rio, 626 - Centro, São Pedro do Ivaí - PR, 86945-000",-51.8589209,-23.8654047,"Rua Maria OzÃ³rio, 626 - Centro, São Pedro do Ivaí - PR, 86945-000"
"Rua rua das Avencas, 289 - Novo Centro, Sarandi - PR, 87111-230",-51.8686485,-23.4493753,"Rua rua das Avencas, 289 - Novo Centro, Sarandi - PR, 87111-230"
"Rua MARECHAL DEODORO,, 1105 - CENTRO, Sertaneja - PR, 86340-000",-50.81525019999999,-23.0370285,"Rua MARECHAL DEODORO,, 1105 - CENTRO, Sertaneja - PR, 86340-000"
"Rua EVARISTO CAMARGO, 1206 - CENTRO, Tamarana - PR, 86125-000",-51.0936682,-23.7236122,"Rua EVARISTO CAMARGO, 1206 - CENTRO, Tamarana - PR, 86125-000"
"Rua Joaquim Neves, 31 - Centro, Teixeira Soares - PR, 84530-000",-50.4620629,-25.3752611,"Rua Joaquim Neves, 31 - Centro, Teixeira Soares - PR, 84530-000"
"Avenida ELIOMAR MEIRA XAVIER, 117 - CENTRO, Telêmaco Borba - PR, 84261-170",-50.6225089,-24.3286684,"Avenida ELIOMAR MEIRA XAVIER, 117 - CENTRO, Telêmaco Borba - PR, 84261-170"
"Rua O Brasil para Cristo, 62 - Centro, Telêmaco Borba - PR, 84261-190",-50.6235869,-24.3310098,"Rua O Brasil para Cristo, 62 - Centro, Telêmaco Borba - PR, 84261-190"
"Rua Almeida Taques, 296 - Centro, Tibagi - PR, 84300-000",-50.4126883,-24.5123684,"Rua Almeida Taques, 296 - Centro, Tibagi - PR, 84300-000"
"Rua Dr, Cyro Fernandes do Lago, 167 - Vila Pioneiro, Toledo - PR, 85910-020",-53.722908,-24.744532,"Rua Dr, Cyro Fernandes do Lago, 167 - Vila Pioneiro, Toledo - PR, 85910-020"
"Rua RAIMUNDO LEONARDI, 1081 - CENTRO, Toledo - PR, 85900-110",-53.7353725,-24.722962,"Rua RAIMUNDO LEONARDI, 1081 - CENTRO, Toledo - PR, 85900-110"
"Rua Frei Euzeario Buffon, 107 - centro, Tomazina - PR, 84935-000",-49.9571888,-23.7796828,"Rua Frei Euzeario Buffon, 107 - centro, Tomazina - PR, 84935-000"
"Avenida BRASIL, 113 - CENTRO, Três Barras do Paraná - PR, 85485-000",-53.17787370000001,-25.4215924,"Avenida BRASIL, 113 - CENTRO, Três Barras do Paraná - PR, 85485-000"
"Avenida NOSSA SENHORA APARECIDA, 0 - CENTRO, Turvo - PR, 85150-000",-51.5395974,-25.0419725,"Avenida NOSSA SENHORA APARECIDA, 0 - CENTRO, Turvo - PR, 85150-000"
"Avenida Yolanda Loureiro Carvalho, 1180 - Centro, Ubiratã - PR, 85400-000",-52.99275110000001,-24.5428155,"Avenida Yolanda Loureiro Carvalho, 1180 - Centro, Ubiratã - PR, 85400-000"
"Rua Rodrigues Alves, 2580 - Parque Cidade Jardim, Umuarama - PR, 87501-130",-53.3097788,-23.7743259,"Rua Rodrigues Alves, 2580 - Parque Cidade Jardim, Umuarama - PR, 87501-130"
"Rua Pinguim, 3334 - Zona VI, Umuarama - PR, 87503-140",-53.32312779999999,-23.7628284,"Rua Pinguim, 3334 - Zona VI, Umuarama - PR, 87503-140"
"Rua Marechal Deodoro, 88 - Centro, União da Vitória - PR, 84600-000",-51.088332,-26.2358005,"Rua Marechal Deodoro, 88 - Centro, União da Vitória - PR, 84600-000"
"Avenida Brasil, 528 - CENTRO, Uraí - PR, 86280-000",-50.7946643,-23.2003535,"Avenida Brasil, 528 - CENTRO, Uraí - PR, 86280-000"
"Rua AV GETULIO VARGAS, 300 - CENTRO, Abelardo Luz - SC, 89830-000",-52.3274877,-26.5646854,"Rua AV GETULIO VARGAS, 300 - CENTRO, Abelardo Luz - SC, 89830-000"
"Rua BOM JESUS, 13 - Centro, Araquari - SC, 89245-000",-48.7206892,-26.3683641,"Rua BOM JESUS, 13 - Centro, Araquari - SC, 89245-000"
"Avenida CORONEL JOAO FERNANDES, 649 - URUSSANGUINHA, Araranguá - SC, 88905-460",-49.4798266,-28.9398311,"Avenida CORONEL JOAO FERNANDES, 649 - URUSSANGUINHA, Araranguá - SC, 88905-460"
"Rua Iraque, 0 - NaÃ§Ãµes, Balneário Camboriú - SC, 88338-280",-48.6412392,-26.9835288,"Rua Iraque, 0 - NaÃ§Ãµes, Balneário Camboriú - SC, 88338-280"
"Rua Francisco De Paula Correa, 450 - SÃ£o CristÃ³vÃ£o, Barra Velha - SC, 88390-000",-48.6925043,-26.6498332,"Rua Francisco De Paula Correa, 450 - SÃ£o CristÃ³vÃ£o, Barra Velha - SC, 88390-000"
"Rua Avenida Brasil, 163 - CENTRO, Benedito Novo - SC, 89124-000",-49.3590855,-26.7867715,"Rua Avenida Brasil, 163 - CENTRO, Benedito Novo - SC, 89124-000"
"Rua Maria CecÃ­lia SodrÃ©, 167 - CENTRO, Biguaçu - SC, 88160-364",-48.641492,-27.5091478,"Rua Maria CecÃ­lia SodrÃ©, 167 - CENTRO, Biguaçu - SC, 88160-364"
"Rua FRANCISCO WOLLINGER, 18 - PRAIA JOÃƒO ROSA, Biguaçu - SC, 88160-308",-48.64525150000001,-27.5058592,"Rua FRANCISCO WOLLINGER, 18 - PRAIA JOÃƒO ROSA, Biguaçu - SC, 88160-308"
"Rua DESEMBARGADOR PEDRO SILVA, 139 - VICTOR KONDER, Blumenau - SC, 89012-150",-49.0736813,-26.9111847,"Rua DESEMBARGADOR PEDRO SILVA, 139 - VICTOR KONDER, Blumenau - SC, 89012-150"
"Rua Progresso, 167 - Progresso, Blumenau - SC, 89022-470",-49.06965630000001,-26.9615674,"Rua Progresso, 167 - Progresso, Blumenau - SC, 89022-470"
"Rua Baleia Jubarte, 386 - JosÃ© Amandio, Bombinhas - SC, 88215-000",-48.5012537,-27.1522391,"Rua Baleia Jubarte, 386 - JosÃ© Amandio, Bombinhas - SC, 88215-000"
"Rua Nivea Philippi, 594 - Trevo, Braço do Norte - SC, 88750-000",-49.1611991,-28.2811991,"Rua Nivea Philippi, 594 - Trevo, Braço do Norte - SC, 88750-000"
"Rua Prefeito Germano Schaefer, 110 - Centro, Brusque - SC, 88350-170",-48.91363,-27.0976788,"Rua Prefeito Germano Schaefer, 110 - Centro, Brusque - SC, 88350-170"
"Rua HILARIO BAU, 0 - PARAISO, Caçador - SC, 89500-130",-51.0208887,-26.7821133,"Rua HILARIO BAU, 0 - PARAISO, Caçador - SC, 89500-130"
"Rodovia 135, 743 - CENTRO, Calmon - SC, 89430-000",-51.0540674,-26.5886145,"Rodovia 135, 743 - CENTRO, Calmon - SC, 89430-000"
"Rua JesuÃ­no AnastÃ¡cio Pereira, 701 - SANTA REGINA, Camboriú - SC, 88345-533",-48.6657012,-27.0352541,"Rua JesuÃ­no AnastÃ¡cio Pereira, 701 - SANTA REGINA, Camboriú - SC, 88345-533"
"Rua DONA TERESINHA, 816 - Centro, Campo Erê - SC, 89980-000",-53.085703,-26.4001554,"Rua DONA TERESINHA, 816 - Centro, Campo Erê - SC, 89980-000"
